"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Euro area","EMU","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","52.0430705701263","52.0016706677627","51.9559174222823","51.9081572910788","51.8615313579336","51.8193033299471","51.7823329591141","51.7489893611349","51.7195377658105","51.6930805436425","51.66633919574","51.6399583358056","51.615568008087","51.5930626923004","51.5736269861083","51.5575926216061","51.5456152559834","51.5378170417592","51.5327573685475","51.5286491953168","51.5244108210415","51.519511157936","51.5136475036991","51.5060255854964","51.4958570740893","51.483033317835","51.4672030770193","51.4485437554249","51.4290409397229","51.4110729901153","51.3956484252382","51.3831477125202","51.3732835191283","51.3653323738756","51.3583405217747","51.3515090996148","51.3449886513402","51.3387300145935","51.3314554207087","51.3218625173163","51.3087793090799","51.2910796579566","51.2697939216574","51.2478051384581","51.2286586818313","51.2144384015036","51.2057636358008","51.2016832084715","51.2011318215599","51.2020711170476","51.2022360136704","51.2027056657923","51.2021843485573","51.2002758876694","51.1935323546242","51.1798334647109","51.159204010624","51.1328011346696","51.1034843103993","",
"Eritrea","ERI","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.3046886320374","50.286552084543","50.2688853915505","50.2517773191938","50.2348517911697","50.2183440342522","50.2023539391369","50.1866473216646","50.1723356775492","50.1598593237951","50.1500060643184","50.1430395344349","50.1378188301611","50.1339772670604","50.1295094351995","50.1241499151742","50.1171205275527","50.1094480976011","50.1009609774367","50.0924027811099","50.0840821888252","50.0775822795237","50.0722170048861","50.0662239045022","50.0573139070615","50.0442128564599","50.02525664676","50.0027028030653","49.9840547728846","49.9783070926843","49.9905474467259","50.0238709187789","50.0745705714006","50.1349262115998","50.1910354862615","50.2327119665987","50.256297954852","50.2639404662553","50.2578589301585","50.2431827486399","50.2241524542044","50.2013499691122","50.175308205085","50.1491750007305","50.1257625075878","50.1060441447889","50.0906206512282","50.0786240130284","50.0675529632863","50.05391163876","50.0361622072919","50.0130835113842","","","","","","","","",
"Spain","ESP","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.4287336337415","51.3960556010238","51.3678037101605","51.3432765450373","51.3213601511176","51.3010800169413","51.2825528705951","51.2654499224357","51.2479130599238","51.2276522027466","51.2032390512632","51.1742698897785","51.1417128098085","51.1073133118519","51.0735309227097","51.0421466916356","51.0136189715793","50.9878044889146","50.965366168687","50.9468285740345","50.932601556573","50.922585840165","50.916694264381","50.9152819466175","50.9187802098878","50.9272066981385","50.9405342046819","50.9578947125222","50.9773920157046","50.9965462681329","51.0133225095405","51.0269311386696","51.0370214782467","51.0426110607434","51.0427273732864","51.0366808719129","51.0245818971689","51.0064596516183","50.9815626313615","50.9491064424225","50.9092830830909","50.8631326505924","50.8129337038172","50.7615293338378","50.7120717727727","50.6672487167962","50.6255969200529","50.5881002937524","50.5618345565723","50.5555049177644","50.5739754892559","50.6211802241608","50.6928183312521","50.7752987531321","50.8489805458887","50.8992955699979","50.9204406532203","50.9168748328552","50.8966413132559","",
"Estonia","EST","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","55.8535362666623","55.6862066275282","55.5055365786859","55.3183385374718","55.133914570658","54.9582844469105","54.7917062584675","54.6345686068362","54.4898115324781","54.3619785865966","54.2531057795657","54.1652285228698","54.0953801889365","54.0394145029926","53.9903450417486","53.9423312227682","53.894191420017","53.8461005713035","53.7986860725617","53.7524335523274","53.7087351248408","53.6687964449932","53.6320881123379","53.5943259123684","53.5496127893658","53.4950949320319","53.4257054205831","53.3453583624128","53.272982994502","53.2319469135339","53.2367436172972","53.298239268321","53.4097925383233","53.5445479348951","53.6588680177614","53.7179367296895","53.7033209874018","53.6261472478112","53.5166210402816","53.4169074444501","53.3590258385503","53.3513108420472","53.3839768517079","53.440153135252","53.4953101050918","53.528860694132","53.5366425739955","53.5229246556745","53.4942655852282","53.4611642492553","53.4303278350097","53.4048705243123","53.3812538591239","53.3503958855798","53.3016327160095","53.2265667170976","53.1224672561559","52.9955153483923","52.8584268202066","",
"Ethiopia","ETH","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.2927685817219","50.2873668800755","50.2823970232611","50.2776571114937","50.2729842714333","50.2681617553051","50.2633629525167","50.2586459316134","50.2536298284919","50.2480534009048","50.2417343185379","50.234554415332","50.2268602766635","50.219743290759","50.2144902634863","50.2117536372487","50.2114319631059","50.2129388836009","50.215799871863","50.2193383945618","50.2228790676422","50.2268488645857","50.2308756103419","50.2326724349907","50.2295834958122","50.2203475309766","50.2043359414318","50.1833842542996","50.1615125430643","50.1436388260555","50.1327121209666","50.1292925439029","50.1315903823208","50.1370376922233","50.1424557546473","50.1457967624614","50.146739671573","50.1460498097094","50.1442637713061","50.1422034854199","50.1403967809103","50.1385824545284","50.1364131008928","50.1340816419366","50.1318704859951","50.1297731350736","50.1282603129946","50.1268897845254","50.1239093873002","50.1171687240068","50.105547740881","50.0887919502221","50.0682411943484","50.0463082589249","50.02593933525","50.0090617929787","49.9960170249525","49.9861259302004","49.9788884188067","",
"European Union","EUU","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.8165969250214","51.7780728425229","51.7368359794998","51.6950882553197","51.6555905024859","51.6210773855488","51.5922843356766","51.5676933244427","51.5469516069906","51.5281563248662","51.508040109355","51.4870761548165","51.4668117718762","51.44746931328","51.4305261099185","51.4168292817874","51.4069651530484","51.4008320267848","51.3975245268659","51.3956437774402","51.3941645507691","51.3928283447892","51.3915002766808","51.389356742079","51.3855670535616","51.3798602245599","51.3718748259698","51.3617619293179","51.351085918267","51.3418486544951","51.3349797461026","51.3309653416083","51.329110073084","51.3285006294778","51.328347756871","51.3279015725253","51.3272470847626","51.3263519843449","51.3241319290845","51.3194663664718","51.311309000679","51.2989462226563","51.2831644533083","51.2658499701057","51.2498322390529","51.2367925475717","51.2273540603832","51.220757912697","51.2160135987913","51.211392924128","51.2048655961639","51.197177958995","51.1876090031256","51.1767483152496","51.1631982848794","51.1462719432982","51.126356035809","51.1039429395985","51.080629121936","",
"Fragile and conflict affected situations","FCS","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.3183913540554","50.324501001348","50.328870168852","50.3320256672303","50.3345403844489","50.3368139593236","50.3388443830314","50.3405190683267","50.3417021070245","50.342119671341","50.3415586830887","50.3404766508751","50.3388021247273","50.3353247302701","50.3285754529959","50.3178824917236","50.3030907182979","50.2854754105156","50.2674343518047","50.2518433919501","50.2405231645755","50.2331545747165","50.2289600723771","50.228372887005","50.2319047864044","50.2393251268488","50.2518342379637","50.2681404335478","50.2829446958563","50.2896675296513","50.277069842336","50.2584476849143","50.2298267705514","50.1986483570271","50.1739910454114","50.1611730929026","50.1619417976867","50.1729853337065","50.1885824965931","50.2008582692944","50.2049745360795","50.199288106914","50.1866724508303","50.1720992081625","50.1620484532251","50.1603984861152","50.1682059194883","50.1827807369633","50.1996537077748","50.2131036342405","50.2194654732715","50.2179182943089","50.2103522370428","50.1992254590751","50.1878800434251","50.1785412600417","50.1716117880992","50.166282701671","50.1618786499094","",
"Finland","FIN","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.8349034511172","51.8013824815685","51.7713196413016","51.7455395032803","51.7252019119829","51.7111135042564","51.7032862087068","51.7016296696639","51.7031376217044","51.7040847131503","51.7017191831089","51.6949062842447","51.68445644046","51.6725448887273","51.6622179960679","51.6556736284062","51.6533767936682","51.654301128161","51.6561740267863","51.6559600330389","51.6520346590308","51.6433611577346","51.6306791459622","51.6148239130216","51.5973476519052","51.5792613647933","51.5608450691656","51.5416766403147","51.5210244830932","51.4974529436513","51.4705717522447","51.4397702870655","51.4061647658797","51.3711748651657","51.3374297883694","51.3065021140798","51.2787269728697","51.2536735161324","51.2303852883563","51.2073117035596","51.1834821942296","51.1585576317548","51.133010368729","51.1068840004393","51.0806297004583","51.054596055892","51.0287655684805","51.0032294897014","50.9774691077201","50.951131972837","50.9236488088227","50.8951888261971","50.8659002812493","50.8367923126819","50.8090767768763","50.7835795843483","50.7605524769022","50.7397976402246","50.7207584853832","",
"Fiji","FJI","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","48.4936972654264","48.5288917700445","48.6319968316681","48.7690893713772","48.8968744034909","48.9902146736788","49.0437637358601","49.0707477667822","49.0850676629041","49.1059587057688","49.1429438624868","49.1990549676274","49.2687572649919","49.338528141653","49.3960220580173","49.4310003364399","49.4416749920434","49.4319729767223","49.4107974787613","49.3889804113362","49.3722769285013","49.3636257511152","49.3608227676681","49.3587863987734","49.3525849491347","49.3393933433553","49.3176018100807","49.2881447983862","49.257045000581","49.2268859318633","49.203856843839","49.1873788071221","49.1761924590648","49.170686736551","49.1703968223906","49.174262471822","49.183249637616","49.1982198361119","49.2102710998465","49.2128259634727","49.2021686512267","49.1751676755664","49.1354260067684","49.0881999024603","49.041649956472","49.0013461440155","48.9707912725323","48.9463456053385","48.9339402571224","48.9340890028068","48.949193780995","48.9800810931946","49.026026945952","49.0806398321631","49.1363003161186","49.1876882270052","49.2308626946628","49.2683427164771","49.3005014205028","",
"France","FRA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.4932286141789","51.4538837141154","51.417105955709","51.3824434290196","51.3491229757407","51.3164832055239","51.2849977908918","51.2548891182226","51.2250605887061","51.194231118028","51.1619837246221","51.1271765888065","51.0912649553253","51.0594718524875","51.0385748798632","51.0329041922276","51.0442328930294","51.07007522419","51.1050423269988","51.1415061742836","51.1738136362426","51.2003832005423","51.222451815008","51.2407542921063","51.2569424195509","51.2722523953468","51.286506460649","51.2991957286433","51.3109790150745","51.3226925257812","51.3349627748041","51.3480561229851","51.3619325582859","51.3765824260343","51.391861534598","51.4076746317988","51.4236894383417","51.4399279279861","51.4568337737959","51.475032161569","51.4947041004359","51.5162907339918","51.5390102849278","51.5603015362698","51.5769611234325","51.5869076713976","51.5894994358867","51.5858683158958","51.578030885364","51.5688347785311","51.560489434281","51.5531348950066","51.5465554963748","51.5421164534038","51.541326192429","51.5450576429153","51.5543458477423","51.5684470773056","51.5842404811336","",
"Faroe Islands","FRO","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","48.4924736014379","48.4903894294608","48.482225787385","48.4792041919109","48.4765036849196","48.4700520833333","48.4720992028344","48.4691340484478","48.4722364950502","48.4604129950454","48.4393063583815","48.4014881863132","48.338819751104","48.2912571465279","48.2739848853593","48.3096226355312","48.4073958980733","48.5464368407512","48.6905390345475","48.8094731617386","48.8894373149062","48.9141099413964","48.9008524001795","48.8676671214188","48.830416386191","48.8130685069067","48.8123407353477","48.8214702450408","48.8400156548965","48.8518211392486","48.8567453065293","48.8484394456312","48.8331722328527","48.8224367426685","48.830519664246","48.880829497373","48.9664023044751","49.0785725480073","49.2107646526071","49.3147380044354","49.3794516083981","49.3832229168611","49.3454922589627","49.2834558754747","49.2178121248499","49.1788759598624","49.165828382713","49.1823212883706","49.2056900597785","49.2313369783726","49.2391853550468","49.2392313046168","49.2277955332708","49.2079077056702","49.1930680168274","49.1734474588101","49.1666288617702","49.1588986282197","49.1548295454545","",
"Gabon","GAB","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.1257241646404","51.1505695017527","51.1871069951201","51.2416605966694","51.3207504034171","51.4244680392308","51.5564728908398","51.7072343129009","51.8535146342196","51.9685134788901","52.0314194228234","52.0384343864884","51.9974497511055","51.9272323306267","51.8490277106023","51.777192998712","51.7151548689291","51.6591153750606","51.608055739382","51.557729532667","51.5037826898057","51.4488481861702","51.3942340417734","51.3390625159427","51.2849685201033","51.2303728538146","51.1762809804577","51.1205887367815","51.0662547079931","51.0149245329182","50.9667791126422","50.9226930112679","50.8810829735092","50.8374208196207","50.786283686387","50.7242262553793","50.6491791141333","50.5638149109987","50.4742915112973","50.3901395929138","50.3155836363799","50.253654984706","50.2006504645621","50.1459150601615","50.078668151882","49.9914422350868","49.8839277723082","49.7630325316709","49.6365583212274","49.5151138518412","49.4062725887944","49.3105010064531","49.2278289078498","49.1601314203635","49.1096989544012","49.0765470891158","49.0603033445192","49.0590426634483","49.0686201649149","",
"United Kingdom","GBR","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.7079956796366","51.6623111813031","51.6150191868106","51.5699461321278","51.5318121006851","51.5035668224625","51.4871446481169","51.4808800826457","51.4797714158354","51.4768056249148","51.4671905858651","51.4492022337305","51.4248696227316","51.3977465745365","51.3731114773305","51.3547301914925","51.3434173220398","51.3378502920756","51.3371689916594","51.3397835324052","51.3444213473803","51.3510272428116","51.3596476816512","51.3690874804855","51.377862621031","51.3849074039032","51.389403212048","51.3914070075572","51.3916910276872","51.3915039817346","51.3916113936099","51.3920631434105","51.3920898395766","51.3907097321618","51.38660163631","51.378733335117","51.3672214919088","51.3521149660111","51.3322276072872","51.3060994304793","51.2729912213852","51.23220872536","51.1848456267974","51.1340854498303","51.0844297139467","51.0391653204746","50.9998125822563","50.9656537513518","50.934982836458","50.9050795640585","50.8739713822929","50.8411696855961","50.8074724177958","50.77377259623","50.741451239019","50.7114719707057","50.6841011540267","50.658873393703","50.6352745607579","",
"Georgia","GEO","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","53.4115373214323","53.3592064318597","53.3069493746645","53.2541542154875","53.2008617834598","53.1470124741309","53.0918718181035","53.0370445726898","52.9873305009563","52.9488028039448","52.925398973976","52.9172510135744","52.9219006007646","52.9363763352915","52.9559895285949","52.9771394592705","52.999800824131","53.0226083469261","53.0400561636657","53.0453260205259","53.0336139528126","53.0044251606972","52.9599474232868","52.9030315703402","52.8369226288195","52.7659843107125","52.6888026407793","52.6074726287922","52.5338145487119","52.4816873962834","52.4594854354576","52.4727172698435","52.5172018835108","52.5783871387615","52.6340137559872","52.6666655949096","52.6688973589261","52.6441970818728","52.598813304903","52.5454982798747","52.495378461798","52.4510348079268","52.410514038388","52.3766610913603","52.3512528127737","52.3350430078871","52.3307035645802","52.337515539279","52.3494875741313","52.3574277398416","52.3551046377055","52.3391501911781","52.3121864463373","52.2814107537208","52.2564809147253","52.2449791013324","52.2489968140613","52.2660458205768","52.2912375035786","",
"Ghana","GHA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.1977292720417","49.1748379267178","49.1522159467396","49.1340969002718","49.1252141346832","49.1279175312292","49.1443215808562","49.1718783794468","49.203793470454","49.2309758031028","49.2483022995955","49.2527398387674","49.2482913743115","49.2449928119633","49.2552028915906","49.2861667787909","49.3396713691436","49.4102950588108","49.4889221374536","49.5629281803645","49.6231767550835","49.6676194389514","49.6986938576127","49.7175523882835","49.7265965475917","49.7278665341742","49.7216259158202","49.7083719099904","49.6904613571604","49.6705347140878","49.6506190841651","49.6313232540033","49.6127377247483","49.5955051408241","49.5801844221452","49.5669874876411","49.5561060429821","49.547302450609","49.5399260855125","49.5332087096527","49.5265018400994","49.5197811360257","49.5130288995917","49.5056989033609","49.4971777419002","49.4871702720117","49.4756325076611","49.4628449309191","49.449143076559","49.4349392988101","49.4205761235829","49.4060926244124","49.3916401059929","49.37762426966","49.3645645389737","49.3528198993702","49.3425396796083","49.3335946297205","49.3258297043838","",
"Gibraltar","GIB","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.5262489110414","50.5564082669589","50.5848379089933","50.6089757553314","50.6253359286835","50.6324389202651","50.6295275391168","50.6210533954691","50.6180336651674","50.6343459250977","50.6788850735786","50.7523461682725","50.8506380542887","50.9723440149614","51.114391177275","51.2729201326669","51.4467217007049","51.6315498281334","51.816392198744","51.9873429976136","52.1340686112501","52.2565722156433","52.3546933439799","52.4204769448919","52.4456341646627","52.4276347008326","52.3645952869035","52.2666812380555","52.1571474324043","52.0633224590919","52.0023512810042","51.9775863145408","51.9819143208371","52.0071780154501","52.0425232226714","52.0797272928984","52.118336253658","52.1593574374344","52.1994022978914","52.2350366150635","52.2639788805246","52.2845565719806","52.2971550336667","52.3048699220402","52.3118167714929","52.3203636609132","52.3303823905677","52.339701406543","52.3451769602731","52.3433258366978","52.3313881796297","52.3098742579382","52.279086281378","52.2368080775402","52.1802856612474","52.1087996461891","52.0225014682538","51.9246048648289","51.8211107004733","",
"Gambia, The","GMB","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.2346260365047","50.0934388727191","49.9623571281911","49.8461181265882","49.7489975051261","49.6713204921309","49.6136979575333","49.5790184284917","49.5569894434438","49.5470139264407","49.5422089387688","49.5423608990475","49.5469351615681","49.5514634588552","49.5516483516484","49.5432280526311","49.5272583854718","49.5078499536198","49.4862037751031","49.4654409261151","49.4501390344793","49.4349745506637","49.4219972836306","49.4251625968655","49.4603741552844","49.5352551168246","49.6509471762935","49.7938053768241","49.9354277340172","50.0427573989959","50.1022922890974","50.1107617730346","50.0813644308967","50.0363384081421","50.0005026416101","49.9906519448828","50.0100078086679","50.0496450710608","50.1007976583929","50.1525309329287","50.196325741363","50.231017521157","50.2598872148593","50.2834974222805","50.3035701398708","50.3210050882756","50.335795667331","50.3478375408422","50.3574878883885","50.3655452551519","50.3724907274653","50.3781635826684","50.3835655268711","50.3874303104128","50.391470116406","50.3945614758421","50.397322828637","50.3999277293464","50.4021328963919","",
"Guinea-Bissau","GNB","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.7363586197942","50.7550332876224","50.7730446494307","50.7916435698448","50.8085587726173","50.8269531159827","50.8464365597468","50.8697139902846","50.8900975999036","50.901853967392","50.9022792107664","50.8865344486531","50.8592303785856","50.843096419353","50.8656825944873","50.9436868868189","51.0890883484875","51.2889189511385","51.5119726162585","51.7080877626412","51.8409114750575","51.8971937657155","51.891406980733","51.8445890929064","51.7901362190406","51.7482397212448","51.7230793362688","51.7076323876615","51.6983085507038","51.6901136737745","51.6793897043368","51.6665296604987","51.6539864145056","51.6430089101139","51.634508531479","51.629150020664","51.6251288445179","51.6227301424718","51.6243463978683","51.6325682824286","51.6487486525071","51.6742251070609","51.7054431649148","51.7343218288518","51.750676821785","51.7477104773405","51.7240353024357","51.6835807572553","51.632138532734","51.5781174187288","51.5272201617887","51.4803620738633","51.4366213681034","51.3943500384345","51.3517521816226","51.3072420270008","51.2614772833104","51.2147826267705","51.1688071945639","",
"Equatorial Guinea","GNQ","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.9313145712742","50.9049948606184","50.8643538416362","50.8140824420594","50.7508794749756","50.6742768624953","50.5879946103433","50.4941978024991","50.4071258716969","50.3384868421053","50.2944214536196","50.2767256033087","50.2835845641571","50.3075748408102","50.3401539723512","50.3678540155116","50.3873468054475","50.4013875123885","50.4095026305798","50.4147088359638","50.4171151237742","50.4107879108825","50.3959415116745","50.3844806104968","50.3842511325455","50.3961762600961","50.4230077176552","50.4560326077023","50.4733234929983","50.4532487334612","50.3754878479346","50.2428126530574","50.0609253044588","49.8455592613647","49.6104145489763","49.3697259082711","49.124929242174","48.8747509129309","48.6230877213087","48.3746873737678","48.1304233066086","47.8944435473402","47.6645989902611","47.4322454745365","47.1877358082653","46.9269285829597","46.6519820419277","46.3713632701543","46.0951467115221","45.8336337288942","45.5935526260014","45.3756912067657","45.1782453493097","45.0026569752102","44.8505844834546","44.7201933979419","44.6115434655413","44.5238065051886","44.4558529404125","",
"Greece","GRC","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.9827973894886","50.965400686961","50.9646652638597","50.9728347089116","50.978566985549","50.9739562675756","50.9565519746597","50.9291012949538","50.8953052953714","50.8608451207825","50.8297851416414","50.8034764772218","50.7801231567066","50.7572301472199","50.7315247576393","50.700819417066","50.6648857347993","50.6255605766366","50.5853620088787","50.5474874636694","50.5140020716726","50.4847765482535","50.4590974835738","50.4380302723915","50.4227860669526","50.4138597081348","50.4123264798971","50.4172296081291","50.4238097307597","50.4262572790253","50.4203211620586","50.4050126857603","50.3824485188709","50.3560867002455","50.3306876629354","50.309794740162","50.2940185682625","50.2830212553391","50.2784882682698","50.2821616338706","50.2952192377205","50.3172362309507","50.3477904561384","50.3876724225299","50.4379041446666","50.4987438528972","50.57198192867","50.6556930519674","50.7415460722487","50.8176732241606","50.875001377709","50.909154374603","50.9223022211331","50.9207158958414","50.9142023611732","50.9100834288876","50.9102009828752","50.9125877801199","50.916201905221","",
"Grenada","GRD","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","53.6157105207557","53.51167272568","53.3893448383992","53.2743097560192","53.1565415099552","53.0559841071919","52.9767422263419","52.9006862291079","52.8384371477631","52.7759889361612","52.7033320631695","52.6249310066658","52.5461780728635","52.457266097949","52.3650606288228","52.2693363893874","52.1695875105227","52.0577705361398","51.9359400251392","51.8187871742492","51.7083745170276","51.6113011808851","51.5279388394966","51.4507394292856","51.3689170525632","51.2811021179955","51.1733527644411","51.0545637415137","50.9222835945621","50.7923080097388","50.6810065609169","50.5888329082955","50.5099782834676","50.4489280697111","50.4011273843676","50.368944817821","50.3460293258616","50.3401695432572","50.3259069033453","50.310947095061","50.2678996859107","50.2024369926968","50.1254390366282","50.0341336307607","49.9367488931056","49.8432991266793","49.7493758219139","49.6620176264225","49.5822942052211","49.5164812311532","49.4789460306702","49.4643492592662","49.4769757659234","49.502643937433","49.5307621671258","49.5552129047563","49.5769206352085","49.5905261828743","49.6074437635152","",
"Greenland","GRL","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.3695780158931","49.365471346352","49.3631518478688","49.362127242053","49.362217745865","49.3629605352594","49.3646630962025","49.3677886515873","49.372958481515","49.3809823959865","49.3923647860452","49.406874207786","49.4246888068417","49.4470661777618","49.4753383752024","49.5103534920605","49.5524237670231","49.6005626178402","49.6524399152051","49.7049876838972","49.7563656593793","49.8058054390013","49.8544054215267","49.9030260461081","49.9533936474366","50.0065654861736","50.0623029960305","50.1200876711187","50.1804169850601","50.2437333599692","50.3100988577066","50.3788407230289","50.4489340943943","50.5194090292905","50.5894486233845","50.6578862670325","50.7249210927429","50.7893769786777","50.8478194911179","50.8963654655294","50.932429722943","50.9556064050967","50.9673389492576","50.9698788342431","50.9660601303782","50.9582829236468","50.9469567191873","50.9322697868649","50.9156086994393","50.8983671772729","50.8815468045347","50.8657689531034","50.8510374130349","50.8368620029686","50.8224457864663","50.8073410583344","50.7915267122589","50.7753867149347","50.7593494959228","",
"Guam","GUM","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","41.493713754814","41.9951516932344","42.3116155448603","42.5086619254022","42.6752638712062","42.8649703319613","43.0982495986216","43.3670866704076","43.6518226699247","43.9553876157972","44.274217585693","44.5975107606528","44.9314912080384","45.2810784828804","45.6532206876929","46.0562822037257","46.4929754665548","46.9444073986684","47.3637193989702","47.6791343028565","47.8594887356675","47.8907233147386","47.8094783335323","47.6405482796693","47.4371012610462","47.237853417513","47.0392860737411","46.8467803449718","46.692975279529","46.6222309351108","46.6531269160024","46.7926590941424","47.0258169767289","47.3089054665875","47.612145147963","47.8877980750074","48.1375919384578","48.3682960419952","48.5683701748164","48.7376181351694","48.863336402207","48.9465775760095","48.9906027116617","49.0049009973181","49.0119802143029","49.024658156888","49.0453769012096","49.0733279613215","49.1049252689626","49.1446442926045","49.1824459511161","49.218485816269","49.262453903369","49.3014992363557","49.3463017135901","49.3873995217824","49.4255836217689","49.4591583932408","49.4944803040357","",
"Guyana","GUY","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.9042519145245","49.836748269905","49.7661169810947","49.7038131645732","49.6622167174896","49.6458622567556","49.6603553252132","49.6977928893663","49.7455344650686","49.7863435205241","49.8065056104861","49.8056562848544","49.7866192764309","49.7567504990348","49.7251458976534","49.699737345595","49.6815413319966","49.6713115012119","49.6655101489623","49.6629337964102","49.6621816489842","49.6598587243231","49.6586875631201","49.67128953865","49.7162729919494","49.8040727429427","49.9422458326084","50.1216580346451","50.3228573978773","50.5110779378766","50.6620422813754","50.7651680307115","50.8247439206194","50.842083907386","50.822510594337","50.770526127745","50.6852646092737","50.5684224413734","50.4319574198239","50.2950607995988","50.1694079960574","50.0623988534714","49.9689173712286","49.9035083245878","49.8765650624818","49.8935879360348","49.9625503292757","50.0783011398878","50.2086862208177","50.3145570923797","50.3685467622059","50.3590951944672","50.296006820336","50.1980162811923","50.0929430119824","49.9999348477326","49.9247436032063","49.8621033051348","49.8080248316125","",
"High income","HIC","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","51.0989238729291","51.0780917518434","51.0568072068245","51.0362135312181","51.0178743239452","51.0033054330805","50.9930781854915","50.9868678771814","50.9825115682001","50.9771281187395","50.9690321498492","50.9584380767597","50.9477954222898","50.936569796137","50.9255510919863","50.9165982245774","50.9101767220108","50.905566879726","50.9019774887029","50.8972267911169","50.8912299868707","50.8829944451916","50.8729901964836","50.862062547746","50.8510949155922","50.8408323804222","50.8314335039737","50.8224356001983","50.8137424824555","50.8049744607275","50.7959137979248","50.7860848884372","50.7907506685933","50.7797354893557","50.769908791084","50.7487711011491","50.7434511937012","50.7397688179344","50.7355594560399","50.7287575985104","50.7168532616791","50.7000879615281","50.679560393727","50.6546913762289","50.6250480707669","50.5908038509375","50.5513252977799","50.5080227245551","50.4637734540479","50.4230258593199","50.3885125135445","50.3607998151477","50.3407029840087","50.3250110507001","50.3089951472515","50.2894666385054","50.2656347305603","50.2386923766966","50.2114765392189","",
"Hong Kong SAR, China","HKG","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","48.4642723949196","48.4271800296063","48.3823793455716","48.3451710121819","48.3337965200224","48.3599540842519","48.4199293033498","48.5044992059251","48.6110447267064","48.7360716704679","48.8726193983666","49.0342260585339","49.2118777321585","49.3528515963308","49.3896433339135","49.2856791565999","49.0255373314999","48.6523728604278","48.2558282138011","47.9404754906206","47.7681307540507","47.7509773833581","47.8577214257908","48.0470342569353","48.260342349556","48.4556999279178","48.6260304143804","48.7834384472721","48.9279300677658","49.0636483232488","49.1949115406546","49.3187805601341","49.4350223240738","49.5526400662851","49.6833215575856","49.8339643084076","50.0049954862791","50.1915582312896","50.3899488171724","50.5963929872482","50.8090424816933","51.0294346020683","51.2584061735323","51.4932219150125","51.7286738962925","51.9594645398185","52.1833238435932","52.3992264931505","52.6034164305266","52.7931119038356","52.966198528808","53.1210153629479","53.2583295763339","53.3825002327622","53.4993219025749","53.6129736854703","53.7239038199687","53.8305014223997","53.9324429767349","",
